spam/ham,VocabularyRichness,Legomena,Dislegomena,YuleK,Entropy,Sichel,Honore,WordLengthWithoutStopwords,InverseFI_WithoutStopwords,ComplexWordsWithoutStopwords,FISimpleWithoutStopwords,SimpleWordsWithoutStopwords,FKRI_WithoutStopwords,FORCAST_WithoutStopwords,SMOG_WithoutStopWords,FRESWithoutStopwords,FogIndexWithoutStopWords,FogIndex,FRES,SMOG-I,FORCAST,FISimple,InverseFI,SMOG,FKRI,ARI,CLI,SimpleWords,ComplexWords,WordLength,TFISFWithoutStopwords,MaxLongestRepeatingCharacter,MinCharacterDiversity,UniqueHTMLAnchor,RatioNonAlphaNumToAll,RatioDigitToAll,RatioUpperToAll,RatioUpperLower,AvgWordsinSentences,AvgCharinParagraphs,AvgWordsinParagraphs,AvgSentenceinParagraphs,CountofParagraphs,SpamWords,FunctionWords,HTMLAnchor,HTMLNotAnchor,HTMLImage,LongestCapital,CountCapWord,SenBegLower,CountLines,SenBegUpper,AllCountDigitWord,CountSentence,SingleCharWords,HTMLTags,DuplicateWords,CountLowerChars,TFISF,SingleDigitWords,AllCountCapWord,QuestionMark,SingleLetterWords,ExclamationMark,CountUpperChars,Comma,CountWord,SemiColon,Colon,SingleQuote,Period,Space,Tab,Dollar,Ellipsis,WordsMinChar,MultipleExclamationMarks,AlphaOnly,AlphaChars,MultipleQuestionMarks,SpecialChars,WordsMaxChar,CountDigitChars,WordsAVGChar,CountWordLess3Char,CountChars,CountWordLonger6Char,AlphaNumeric
1,0.547770701,197,26,111.8819335,5.074245013,0.100775194,2603.202276,1.542857143,0.079188364,44,31.89342404,162,6.125714286,3.8,11.56348839,62.49400794,12.62811791,13.18466354,70.76004304,12.35308835,-4.9,35.94522692,0.075845697,11.85061203,5.992605634,28.72787149,-15.44275872,249,47,1.371830986,766,3,1.239396045,0,0.5,1,1,3,19.94444444,416.75,89.75,4.75,4,3,137,0,1,0,8,37,340,8,37,4,18,92,1,50,1625,986,0,6,0,12,0,164,15,388,0,1,20,24,344,0,0,2,1,0,355,1789,0,469,15,14,3.942675159,150,2286,93,0
1,0.530232558,86,9,167.4418605,4.323155171,0.078947368,2186.616911,1.436363636,0.071531792,25,26.34343434,59,3.915757576,14.1,12.12870929,72.91308081,13.97979798,13.61975309,82.55388889,12.83170158,10.2,31.39753086,0.07342277,12.30949336,3.44308642,31.59505669,-15.46785034,98,26,1.25308642,243,2,1.276518007,0,0.5,1,1,1.5,18.66666667,110.1428571,24,1.285714286,7,2,71,0,1,0,7,25,140,11,25,6,9,67,1,25,698,319,5,17,0,19,0,75,1,171,0,0,4,8,141,0,0,0,1,0,162,773,0,190,14,7,3.641860465,70,990,35,0
1,0.361858191,208,36,258.5768856,4.721698942,0.121621622,2255.944604,1.240740741,0.071375701,58,30.58444444,237,3.672240741,-3.7,12.32737905,79.94433333,14.01037037,15.88023295,82.44373419,12.85035635,-15.2,35.44762063,0.062971368,12.32737905,4.369840266,34.73761364,-15.47047542,352,58,1.109816972,1007,2,1.237726285,0,0.5,1,1,2,30.25,325.5,75.625,2.75,8,3,203,0,1,0,2,136,491,12,136,4,20,274,1,73,2434,1238,0,76,0,89,0,357,17,632,0,0,24,20,492,0,0,0,1,0,601,2791,0,715,19,12,3.459657702,290,3540,144,0
1,1,1,0,0,0,0,0,0,NaN,0,0,0,0,20,3,0,0,0,0,3.1219,20,0,NaN,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0
1,0.703389831,67,9,127.8368285,4.202637444,0.108433735,2474.792649,1.5,0.101095198,9,31.76666667,44,4.97,15.6,9.708203932,69.10833333,9.891666667,9.978277154,77.71175094,10.1185567,13.7,34.24794007,0.100217701,9.708203932,4.41511236,27.8547619,-15.4390534,63,9,1.348314607,143,2,1.276518007,0,0.2,1,1,6,15.16666667,227,45.5,3,2,0,32,0,1,0,5,20,71,6,20,2,6,28,1,13,392,189,0,5,0,4,0,62,5,93,0,1,4,5,82,0,0,0,1,0,89,454,0,112,14,13,3.974576271,29,589,27,0
1,0.754385965,33,8,129.2705448,3.649483175,0.186046512,1738.512045,1.230769231,0.103944563,4,26.54358974,15,0.883076923,18.5,9.32455532,93.91525641,9.620512821,9.40952381,101.9821429,9.718411199,17.5,29.40952381,0.106275304,9.32455532,0.302857143,32.66266667,-15.46452,25,4,1.071428571,37,2,1.276518007,0,0.111111111,0,0.5,1,14,65,14,1.333333333,3,0,12,0,1,0,1,6,37,7,6,0,3,15,1,6,179,53,0,0,0,2,0,24,3,43,0,0,2,2,33,0,0,0,1,0,42,203,0,50,12,0,3.578947368,15,265,10,0
1,0.540350877,227,36,64.20437058,5.324630096,0.116883117,2412.908641,1.736526946,0.060236107,73,35.52349419,231,10.20042973,-3.1,14.35004535,39.98305565,16.6013385,17.45012895,52.66051701,15.04080436,-15,40.49814565,0.057306167,14.42752096,9.954651848,28.75108908,-15.45052913,350,74,1.48434238,968,3,1.253451072,0,0.5,1,1,1,28.70588235,250,54.22222222,2.111111111,9,2,197,0,1,0,6,65,437,13,65,9,17,85,1,69,2249,1193,4,24,0,32,0,92,10,520,0,1,27,18,477,0,1,0,1,0,479,2341,0,573,15,26,4.29122807,199,2964,119,0
1,0.68907563,65,6,101.6877339,4.222142403,0.073170732,2305.224273,1.552238806,0.069898456,9,37.59004975,48,8.96641791,15.2,12.48683298,52.84726368,14.30646766,16.17971014,58.92355072,13.0166668,13,42.70144928,0.061805804,12.48683298,9.799130435,32.7612381,-15.40875528,70,9,1.380434783,82,2,1.208458568,0,0.5,0,1,2,30.66666667,431,92,3,1,2,38,0,1,0,8,14,87,5,14,0,3,16,1,13,444,103,0,3,0,0,0,53,6,103,0,0,5,6,93,0,0,0,2,0,92,497,0,127,13,0,4.344537815,36,632,24,0
1,0.545454545,159,27,105.9840833,4.943194587,0.125,2266.641175,1.665024631,0.061542956,45,33.3916704,132,8.73729064,6.8,14.07823419,47.24255262,16.24881326,17.12369598,61.36132638,14.80417725,-0.8,38.36959762,0.058398607,14.20064933,8.149791356,32.3619493,-15.43817712,208,46,1.386885246,477,2,1.253451072,0,0.5,1,1,3,28,276.4,61.6,2.4,5,4,114,0,1,0,3,34,295,9,34,3,11,70,1,44,1436,608,1,1,0,9,0,105,12,335,0,0,27,11,299,0,0,0,1,0,305,1541,0,393,14,8,4,137,1958,79,0
1,1,1,0,0,0,0,0,0,NaN,0,0,0,0,20,3,0,0,0,0,3.1219,20,0,NaN,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0
1,0.59,45,8,268,3.734660678,0.13559322,1940.750293,1.276595745,0.041829833,6,42.62978723,28,10.39382979,17.2,16.41640786,51.13,23.90638298,31.31764706,37.04147059,18.23640595,15.6,53.08235294,0.031930879,17.49137675,15.62588235,48.63340909,-15.41847433,44,7,1.191176471,0,2,1.229312568,0,0.4,1,1,1,70,147,35,1,2,3,27,0,1,0,3,15,58,6,15,2,1,33,1,11,302,0,1,9,0,9,0,45,1,77,0,1,2,5,55,0,0,0,1,0,68,347,0,89,10,3,3.66,29,449,17,0
1,0.75,34,8,111.1111111,3.707224461,0.177777778,1674.959139,2.086956522,0.06189451,4,43.9826087,20,16.83608696,18,13.95445115,6.933478261,16.15652174,20.60952381,43.34785714,14.54739255,16.8,47.27619048,0.048521257,13.95445115,13.74714286,39.609375,-15.38085,32,4,1.428571429,0,2,1.232485605,0,0.166666667,0.043478261,0.666666667,2,42,84,21,1,2,1,20,0,1,0,1,5,43,6,5,0,1,15,1,8,217,0,0,0,0,3,0,16,3,48,0,1,3,3,39,0,0,0,1,0,42,233,0,62,10,1,4.016666667,20,306,10,1
1,0.592105263,99,18,146.1988304,4.548618739,0.133333333,2036.004611,1.259541985,0.080661713,12,34.3821883,84,4.73259542,11.6,10.74596669,78.11691476,12.39745547,14.51186441,84.64504237,11.20094326,8.8,37.11073446,0.068909133,10.74596669,4.556666667,28.98967262,-15.49129443,112,12,1.09039548,277,4,1.228740676,0,0.25,1,1,2,29.66666667,104.8571429,25.42857143,1.285714286,7,1,49,0,1,0,8,31,151,11,31,1,6,58,1,26,646,331,1,17,0,17,0,107,2,183,0,1,3,7,141,0,0,0,1,0,177,753,0,200,13,4,3.416666667,81,977,28,1
1,0.534782609,86,20,164.4612476,4.415411738,0.162601626,1807.793932,1.364341085,0.090870668,17,33.33023256,89,4.365891473,11.1,10.52772653,76.86341085,11.00465116,11.97790192,83.14274984,11.20094326,7.2,36.55890751,0.083487075,10.74596669,4.393538175,24.83298611,-15.47129742,128,18,1.223463687,268,2,1.276518007,0,0.5,1,0.666666667,2,20,128.5,30,1.666666667,6,0,64,0,1,0,1,13,174,10,13,1,9,47,1,31,778,348,0,0,0,6,0,40,20,188,0,0,9,8,173,0,0,0,1,0,179,818,0,226,12,2,3.6,89,1064,43,0
1,0.624521073,129,14,105.9878745,4.765131647,0.085889571,2667.696548,1.345070423,0.071562962,16,38.19906103,102,6.911830986,9.8,11.94427191,69.02037559,13.97370892,16.43232323,69.94,12.4507756,5.4,42.69494949,0.060855668,11.94427191,8.322222222,29.96515982,-15.45104923,146,16,1.222222222,311,3,1.228740676,0,0.4,0.777777778,1,2,33,284.6666667,66,2,3,2,68,0,1,0,8,36,176,7,36,0,6,55,1,27,819,392,0,9,4,10,0,120,7,215,0,1,6,8,180,0,0,0,1,0,198,939,0,258,13,7,3.789272031,81,1216,50,0
1,0.547619048,91,12,239.4557823,4.236219758,0.104347826,2562.155692,1.112068966,0.079612006,14,27.73333333,58,1.302413793,14.2,11.36660027,93.13063218,12.56091954,14.30507726,89.96765453,12.4507756,11.5,32.58322296,0.06990525,11.94427191,2.672748344,35.91180392,-15.46770471,85,16,1.079470199,227,3,1.226134843,0,0.5,1,1,1.5,25.83333333,66.5,15.5,1.2,10,1,42,0,1,0,3,39,115,14,39,4,6,72,1,19,601,279,1,19,0,22,0,91,6,159,0,2,2,10,114,0,0,1,1,0,151,692,0,180,14,9,3.39047619,64,907,28,0
1,0.36284153,238,36,305.8198214,4.740479038,0.108433735,2408.385946,1.104722793,0.060203542,54,33.53023614,260,3.783228953,-6,13.0623059,82.48138925,16.61031828,19.65441628,78.46806308,13.71361507,-18,39.62369432,0.05087915,13.15504801,5.816893241,35.71057895,-15.48260509,380,55,1.029185868,1101,3,1.253451072,0,0.5,1,1,3,41.25,309,73.33333333,2,9,2,191,0,1,0,3,165,510,13,165,9,16,353,1,76,2411,1349,3,108,0,129,0,436,12,693,0,1,27,18,478,0,1,0,1,0,651,2847,0,754,15,27,3.279781421,306,3652,131,0
1,0.33047619,241,50,323.1927438,4.688146631,0.144092219,2277.284216,1.038461538,0.075729668,61,28.51621978,270,0.875846154,-7,11.55569985,96.81355385,13.20486447,15.23733333,93.50682581,12.11834183,-21.7,34.32335484,0.065628281,11.62554346,2.509017204,33.65985612,-15.49063129,417,62,0.982526882,1225,3,1.253451072,0,0.5,1,1,2,30,342.5555556,83.33333333,2.777777778,9,7,237,0,1,0,6,196,575,13,196,6,25,405,1,92,2673,1505,1,130,0,143,1,529,15,787,0,0,27,31,553,0,2,1,1,0,744,3202,0,880,15,33,3.188571429,350,4139,146,0
1,0.415413534,166,22,286.8307988,4.532150256,0.099547511,2522.069475,1.078947368,0.078269057,26,30.67117794,145,1.854078947,5.5,11.06225775,93.05688596,12.7764411,15.53464567,88.89851378,11.69101941,-2.8,36.63700787,0.064372244,11.21583836,3.774855643,32.38118421,-15.48453958,228,27,1.01312336,492,3,1.266302342,0,0.5,1,1,2,32,789,192,6.5,2,3,130,0,1,0,8,95,301,6,95,3,12,201,1,50,1373,651,0,61,0,72,0,277,9,402,0,0,20,13,310,0,1,0,1,0,381,1650,0,467,17,18,3.186090226,194,2145,75,0
1,0.3673938,228,42,259.4375996,4.755170685,0.13125,2354.658079,1.203991131,0.066323313,57,32.46124661,253,4.09876201,-5.3,12.74679434,79.54596144,15.07765459,18.01367521,78.94437607,13.3765934,-20,39.05982906,0.05551338,12.8319208,5.802512821,33.38991111,-15.47752677,400,58,1.078461538,1046,3,1.202545832,0,0.5,1,1,2,36.38888889,227.8333333,54.58333333,1.666666667,12,2,246,0,1,0,6,127,548,16,127,5,18,295,1,78,2523,1313,0,83,0,108,0,372,12,683,0,0,26,23,528,0,0,0,1,0,650,2895,0,761,15,26,3.406429392,308,3712,134,0
1,0.72815534,60,11,124.42266,4.130724493,0.146666667,2317.364494,1.641509434,0.036713771,8,49.87924528,38,18.59981132,16.2,18.49193338,14.16830189,27.23773585,36.84444444,2.42,20.26013882,13.7,63.51111111,0.027141134,19.43167673,26.02444444,50.14238095,-15.41560212,63,9,1.444444444,0,2,1.212508617,0,0.5,1,1,3,82,193,41,1,2,3,38,0,1,0,5,11,76,6,11,1,1,15,1,13,383,0,0,1,0,1,0,33,4,88,0,1,4,2,82,0,0,0,1,0,81,416,0,108,12,2,4.13592233,34,536,20,0
1,0.376271186,148,36,273.7144499,4.542742069,0.162162162,1914.036761,1.084175084,0.086206271,31,27.76170034,151,0.883890993,4.9,10.62397534,96.27285038,11.60008418,13.61886792,94.73891509,11.20094326,-4.4,33.61886792,0.073427542,10.74596669,2.240990566,32.31053279,-15.48810512,244,32,1.007075472,715,2,1.270981615,0,0.5,1,1,2,26.625,217.375,53.25,2.25,8,3,160,0,1,0,8,111,330,13,111,2,16,223,1,65,1595,926,0,60,0,79,1,261,11,445,0,1,15,20,334,0,0,0,1,0,424,1856,0,502,14,7,3.2,201,2389,79,0
1,0.516129032,166,36,83.15412186,5.077238634,0.15,1992.012132,1.218253968,0.074552684,21,37.22285714,171,5.454396825,2.9,10.93725393,78.19271429,13.41333333,16.90136986,75.6844863,11.40045585,-6.1,43.20273973,0.059166802,10.93725393,7.714479452,29.42632184,-15.47384511,261,21,1.112328767,539,4,1.225845774,0,0.5,1,1,2,36.8,51.89655172,12.68965517,1.275862069,29,3,134,0,1,0,8,49,337,33,49,3,10,92,1,62,1425,700,1,15,0,25,0,161,19,392,0,1,20,14,314,0,0,0,1,0,365,1586,0,428,13,17,3.567741935,181,2095,70,1
1,0.587755102,112,18,146.605581,4.566319879,0.125,2475.566195,1.372881356,0.097023516,13,34.37457627,84,4.705,11.6,9.982120022,75.71798729,10.30677966,12.02608696,83.71717391,10.40425118,6.7,38.11304348,0.083152567,9.982120022,4.810054348,27.46640977,-15.45158277,133,13,1.179347826,287,2,1.259155105,0,0.5,1,1,2,23.25,119.8571429,26.57142857,1.428571429,7,0,67,0,1,0,6,19,175,11,19,2,8,57,1,27,811,371,0,2,1,12,0,85,11,198,0,1,7,10,158,0,0,1,1,0,184,896,0,224,14,6,3.791836735,72,1146,43,0
1,0.656084656,95,20,124.856527,4.534770265,0.161290323,2241.298724,1.542056075,0.06384553,19,33.98056075,68,7.910261682,13.2,13.67707825,54.65605607,15.66280374,16.88547945,62.46549315,14.25809262,10.3,38.25534247,0.059222482,13.67707825,7.978739726,33.57340206,-15.43950157,97,19,1.356164384,225,2,1.228740676,0,0.5,1,1,2,29.4,171,36.75,1.75,4,1,42,0,1,0,7,19,135,8,19,1,5,34,1,23,662,285,0,3,0,3,0,71,7,157,0,2,6,6,134,0,0,0,1,0,146,733,0,184,13,2,4.021164021,55,933,32,0
1,0.654471545,133,13,108.0705929,4.753865399,0.080745342,3165.565633,1.37037037,0.074940523,19,34.97354497,92,5.706084656,10.8,12.02377811,71.32666667,13.34391534,15.79353912,71.27346734,13.2495167,5.7,40.11514716,0.063317031,12.71008312,7.260559943,28.70400599,-15.45637092,143,22,1.261306533,286,2,1.270981615,0,0.5,1,1,2,28.71428571,172.2,40.2,1.4,5,4,91,0,1,0,3,23,190,9,23,2,7,33,1,25,876,380,1,1,3,3,0,73,2,215,0,0,12,8,190,0,0,0,1,0,199,949,0,244,11,3,3.930894309,88,1212,44,0
1,0.586666667,135,20,100.2222222,4.808560095,0.113636364,2448.452965,1.21875,0.092436975,20,31.06818182,101,2.372159091,9.9,10.38548946,88.96511364,10.81818182,12.10578512,92.91326446,10.82496551,3.7,35.74214876,0.082605134,10.38548946,2.964297521,25.56620747,-15.48709943,163,20,1.082644628,362,4,1.239355792,0,0.5,1,1,2,22.27272727,51.89473684,12.84210526,1.315789474,19,2,74,0,1,0,1,28,223,23,28,3,11,57,1,35,963,480,1,2,0,13,0,75,6,255,0,1,10,15,213,0,0,0,1,0,242,1038,0,275,13,13,3.56,112,1370,43,0
1,0.422807018,172,29,181.1634349,4.78653013,0.12033195,2216.374439,1.268115942,0.065557629,36,33.51462451,162,5.11740448,3.8,12.90867389,74.08511858,15.25375494,18.33939394,73.09045455,13.87864558,-4.9,39.55151515,0.054527429,13.31327476,6.796262626,33.92384447,-15.46740358,249,39,1.148989899,577,3,1.205560185,0,0.5,1,1,2,36.63636364,177.6666667,44.77777778,1.666666667,9,1,127,0,1,0,5,87,336,13,87,6,11,197,1,55,1553,732,4,60,0,74,0,232,9,442,0,0,26,14,326,0,1,0,1,0,396,1785,0,498,14,21,3.321052632,206,2328,84,2
1,0.284417549,250,40,274.1456694,4.749381897,0.106382979,2144.662527,1.11521418,0.046824558,75,38.96340473,373,6.661402326,-17.3,14.85854123,69.54069285,21.35631462,27.79251269,58.11718433,15.73530225,-39.9,48.9498731,0.035980914,15.09338662,11.03823921,40.39429257,-15.48065616,599,78,1.01928934,1293,2,1.179147646,0,0.5,1,1,1.5,61.8125,239.5294118,58.17647059,1.294117647,17,6,373,0,1,0,3,195,820,21,195,2,16,449,1,113,3707,1636,0,126,0,147,0,559,40,1019,0,1,31,17,810,0,1,0,1,0,985,4266,0,1165,14,11,3.266263238,507,5482,185,2
1,0.645933014,100,21,80.12637073,4.67648793,0.155555556,2060.61464,1.517241379,0.059290154,22,33.76275862,71,7.851448276,12.9,14.48912529,54.92837931,16.8662069,19.13175141,60.01586441,15.10505768,8.2,40.82666667,0.05226913,14.48912529,9.080666667,35.03516949,-15.44080678,118,22,1.310734463,234,2,1.232485605,0,0.2,0.916666667,1,2,35.6,166.4,35.6,1.6,5,0,76,0,1,0,7,23,160,9,23,0,5,27,1,30,815,318,0,3,0,4,0,64,5,185,0,2,4,5,169,0,0,0,1,0,177,879,0,210,14,14,4.33492823,65,1119,40,2
1,0.622641509,101,13,112.1395514,4.591497448,0.098484848,2280.868994,1.846846847,0.067026962,26,30.0545045,68,9.517792793,13.2,12.87420883,36.50863176,14.91936937,14.4908805,52.04678066,13.42069981,9.2,35.11981132,0.069008919,12.87420883,8.451100629,36.99916667,-15.38369951,108,26,1.591194969,250,36,1.213941807,0,0.5,0.074074074,1,3,19.875,99,19.875,1.875,8,0,59,0,1,0,4,37,133,12,37,0,8,44,1,25,829,336,0,1,0,4,0,76,5,170,0,5,8,14,154,0,0,0,1,0,159,905,0,252,15,6,4.377358491,59,1185,51,3
1,0.882352941,27,2,86.50519031,3.347877419,0.066666667,3526.360525,1,0.555555556,0,28.46666667,12,-2.62,18.8,3,117.6675,1.8,4.1,119.27525,5.978273137,18.5,26.5,0.243902439,5.738612788,-2.7995,26.603,-15.53318933,15,1,0.96,27,2,1.320469248,0,0.142857143,0,0.5,1,6.25,49.5,12.5,2,2,1,7,0,1,0,1,3,23,6,3,0,4,8,1,1,96,34,0,0,1,1,0,9,0,26,0,0,0,2,21,0,0,0,1,0,25,105,0,32,8,0,3.117647059,11,147,4,0
1,0.641025641,91,23,105.7199211,4.572559848,0.184,1938.602779,1.419642857,0.060396894,15,36.91428571,72,8.181785714,12.8,13.60660172,58.31321429,16.55714286,20.07515528,56.68435559,14.54739255,8.9,43.67763975,0.049812815,13.95445115,10.4772205,32.75581081,-15.46371014,111,16,1.291925466,130,4,1.235987512,0,0.5,1,1,2,40.5,352.5,81,2.5,2,1,63,0,1,0,4,18,151,6,18,1,4,28,1,28,693,175,0,4,0,8,0,56,0,170,0,1,8,4,148,0,0,0,1,0,161,749,0,188,13,3,3.928205128,70,950,30,1
1,0.755102041,59,10,79.13369429,4.180965828,0.135135135,2261.917289,1.452830189,0.082696208,9,28.69622642,31,4.575896226,16.9,11.21583836,70.47681604,12.09245283,12.2,88.69,11.69101941,16.1,28.86666667,0.081967213,11.21583836,2.143055556,35.01346154,-15.48164231,39,9,1.180555556,77,2,1.219728587,0,0.166666667,1,1,2,18.25,47.16666667,12.16666667,1.166666667,6,0,13,0,1,0,7,14,62,10,14,1,4,31,1,10,270,95,0,8,0,11,0,50,2,77,0,1,0,8,55,0,0,0,1,0,72,320,0,87,13,2,3.459183673,41,427,14,0
1,0.36749634,168,34,288.5812956,4.606906671,0.135458167,1973.674952,0.919395466,0.064348732,33,32.26576245,199,1.228866499,0.1,11.72661711,98.05760512,15.54032164,18.41202962,88.47734321,12.49551867,-9,38.45132235,0.054312318,11.98717034,4.075422397,32.82846684,-15.50667722,290,35,0.929273084,791,3,1.25992105,0,0.5,1,1,3,39.69230769,532.5,129,3.5,4,3,139,0,1,0,8,143,382,8,143,7,13,253,1,71,1698,977,1,101,0,103,1,348,11,532,0,1,17,15,366,0,0,0,1,0,509,2046,0,575,16,19,3.237188873,247,2654,92,1
1,0.486652977,165,30,95.45935599,5.008372617,0.126582278,2036.970274,1.393258427,0.042566081,38,44.31685393,177,12.35544944,2.3,16.78404875,43.79783708,23.4928839,30.35242881,35.35088777,17.49866285,-8,54.67403685,0.032946293,16.78404875,17.13763819,40.13844048,-15.47053281,280,38,1.231155779,483,4,1.216886968,0,0.5,1,1,3,66.83333333,48.70588235,11.79411765,1.147058824,34,0,139,0,1,0,6,27,396,38,27,2,6,74,1,62,1638,625,0,9,1,18,0,99,17,426,0,1,23,11,355,0,0,2,1,0,398,1737,0,455,14,7,3.665297741,213,2273,73,1
1,0.838709677,45,5,72.84079084,3.872739448,0.096153846,3065.871257,2.2,0.088757396,6,30.46666667,18,11.54,18.2,8.477225575,16.48583333,11.26666667,8.514285714,62.75857143,8.834646275,17.1,30.41904762,0.117449664,8.477225575,5.399761905,36.36977011,-15.38384138,29,6,1.619047619,83,3,1.213113449,0,0.166666667,0.272727273,1,2,7,37.8,8.4,1.6,5,1,14,0,1,0,1,11,38,9,11,0,6,14,1,5,232,113,0,1,0,3,1,19,1,49,0,1,4,8,41,0,0,1,1,0,42,251,0,68,14,6,4.274193548,18,341,14,1
1,0.565656566,79,14,128.0481584,4.417044541,0.125,1794.80578,1.4375,0.109165067,16,30.58901099,76,3.6525,12.4,9.076436203,76.47788462,9.16043956,9.149841939,85.33987882,9.654675297,9.9,32.16354057,0.109291505,9.263447073,2.796164384,22.55956588,-15.49174285,101,17,1.301369863,331,2,1.129324181,0,0.5,1,1,1.230769231,11.30769231,144.75,36.75,3.25,4,3,47,0,1,0,13,24,133,8,24,1,13,47,1,26,588,404,0,8,1,11,6,44,14,161,0,2,8,8,136,0,0,0,1,0,146,632,0,200,15,14,3.53030303,86,860,31,0
1,0.902439024,34,2,59.48839976,3.565561687,0.054054054,4580.072216,1.541666667,0.102040816,3,36.46666667,19,6.306666667,18.1,9.708203932,64.23,9.8,10.07096774,65.56701613,10.1185567,17.4,39.7483871,0.099295324,9.708203932,6.989677419,24.74269231,-15.40737568,26,3,1.483870968,30,2,1.213941807,0,0.5,0,0.5,1,15.5,45,10.33333333,1,3,0,9,0,1,0,1,3,31,7,3,0,2,5,1,2,154,37,0,0,1,0,0,11,0,34,0,1,0,4,28,0,0,0,2,0,31,165,0,42,9,0,4.146341463,12,219,6,0
1,0.76744186,56,7,118.9832342,4.025070569,0.106060606,2939.869216,1.760869565,0.08691052,9,34.98434783,36,7.99626087,16.4,10.34846923,48.52743478,11.50608696,10.76,70.019,10.78635341,14.4,36.87111111,0.092936803,10.34846923,5.822444444,22.77517857,-15.45157857,56,9,1.444444444,111,2,1.225077871,0,0.25,0,1,1,14.4,63.8,14.4,1,5,1,30,0,1,0,8,12,65,9,12,0,5,9,1,9,317,146,0,6,0,1,0,41,1,77,0,0,6,4,69,0,0,0,1,0,72,358,0,85,10,0,4.220930233,19,459,14,0
1,0.596774194,53,12,195.1092612,4.003863925,0.162162162,1698.575409,1.185714286,0.101449275,5,33.85714286,47,2.983928571,15.3,9.123724357,88.76107143,9.857142857,11.22222222,84.3575,9.508944504,13.4,38.33333333,0.089108911,9.123724357,4.742777778,25.21363636,-15.46644606,66,5,1.177777778,87,3,1.185330772,0,0.5,1,1,1.5,23,45.625,11.5,1,8,0,25,0,1,0,7,25,71,12,25,2,4,37,1,18,332,107,0,13,0,12,0,71,3,98,0,0,5,4,73,0,0,0,1,0,90,403,0,108,10,5,3.346774194,42,538,13,0
1,1,19,0,0,2.944438979,0,0,1.833333333,0.087209302,2,34.8,9,9.553333333,19.1,10.74596669,39.555,11.46666667,11.31428571,53.63928571,11.20094326,19,34.17142857,0.088383838,10.74596669,7.695714286,39.148,-15.334,10,2,1.642857143,0,2,1.272765208,0,0.130434783,0,1,3,14,34,7,1,2,0,3,0,1,0,5,6,9,6,6,0,1,4,1,0,68,0,0,4,0,1,0,20,0,15,0,1,1,2,11,0,0,0,1,0,14,88,0,20,11,0,4.789473684,4,118,5,0
1,0.345098039,126,25,473.8177624,4.068142978,0.142045455,2194.512575,0.816129032,0.069591837,24,28.4340176,133,-1.244222874,6.7,11.09039835,109.1859384,14.36950147,16.6025974,100.1130519,12.07205333,2,32.79307359,0.060231539,11.5811633,0.812453102,31.28748485,-15.55333333,180,27,0.849206349,424,2,1.272765208,0,0.5,1,1,3,35,115.6153846,29.61538462,1.153846154,13,1,77,0,1,0,5,141,240,17,141,6,11,224,1,41,1012,524,1,105,0,108,0,265,3,392,0,2,1,14,194,0,0,1,1,0,378,1277,0,372,14,21,3.045098039,191,1702,58,1
1,0.38920135,217,58,116.0541097,5.179562869,0.167630058,1821.219879,1.246252677,0.11987657,40,32.66739547,324,2.441044742,-12.4,8.619514869,88.92820777,8.341913671,9.700941503,93.22633894,9.198873818,-28.4,35.56604414,0.103082778,8.826437026,2.682647013,23.1049913,-15.48509656,484,43,1.127565982,1533,4,1.226134843,0,0.5,0.8,1,3,17.94736842,236.25,56.83333333,3.5,12,3,251,0,1,0,6,95,624,16,95,0,38,204,1,110,2766,1922,0,19,5,44,2,260,31,722,0,4,34,34,613,0,0,0,1,0,682,3026,1,847,15,19,3.530933633,315,3922,131,0
1,0.633879781,89,15,157.0664994,4.4267776,0.129310345,2238.149606,1.362745098,0.089978829,11,34.25098039,70,5.040392157,13,10.41619849,74.29176471,11.11372549,12.52056738,85.7825,10.85699502,10.7,35.78297872,0.079868585,10.41619849,4.012446809,27.39322581,-15.48089252,93,11,1.14893617,230,2,1.225845774,0,0.25,1,1,2,23.66666667,84.85714286,20.28571429,1.285714286,7,1,40,0,1,0,7,22,125,11,22,1,6,45,1,19,552,276,1,5,0,10,0,73,2,148,0,1,3,7,114,0,0,0,1,0,141,625,0,162,13,4,3.535519126,63,811,23,1
1,0.75862069,73,7,72.82996433,4.339588841,0.079545455,2788.772912,1.682539683,0.057840617,14,32.52698413,38,9.203968254,16.2,14.83215957,43.17714286,17.28888889,18.7884058,52.4865942,15.89598901,14,38.35362319,0.053224313,15.24744871,9.396956522,35.67,-15.43132174,60,15,1.456521739,80,3,1.222844545,0,0.222222222,1,1,2,31.33333333,43.88888889,10.33333333,1.111111111,9,0,30,0,1,0,7,26,71,13,26,1,3,21,1,13,386,106,0,14,0,7,0,66,0,100,0,1,3,9,78,0,1,0,1,0,92,452,0,114,13,10,4.206896552,43,600,20,1
